city,latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M
Manchester,53.4808,-2.2426,2020-04-12,10.6,16.38,6.08,1.82,86.31,2.65
Manchester,53.4808,-2.2426,2020-04-13,5.24,9.35,0.95,0.47,75.18,4.03
Manchester,53.4808,-2.2426,2020-04-14,5.64,11.39,-0.52,0.0,72.3,0.93
Manchester,53.4808,-2.2426,2020-04-15,8.25,13.89,3.07,0.0,77.55,0.98
Manchester,53.4808,-2.2426,2020-04-16,9.89,16.74,3.84,0.02,80.18,2.85
Manchester,53.4808,-2.2426,2020-04-17,8.11,13.05,4.29,0.58,82.22,4.9
Manchester,53.4808,-2.2426,2020-04-18,6.7,9.68,3.88,0.87,84.15,3.13
Manchester,53.4808,-2.2426,2020-04-19,8.17,14.18,3.36,0.02,77.47,3.76
Manchester,53.4808,-2.2426,2020-04-20,7.55,12.87,2.93,0.01,77.28,5.37
Manchester,53.4808,-2.2426,2020-04-21,8.59,14.64,3.93,0.0,78.49,5.51
Manchester,53.4808,-2.2426,2020-04-22,9.71,16.14,4.32,0.03,80.89,4.04
Manchester,53.4808,-2.2426,2020-04-23,10.13,16.68,4.37,0.0,79.51,2.84
Manchester,53.4808,-2.2426,2020-04-24,10.18,17.28,2.72,0.0,75.57,1.94
Manchester,53.4808,-2.2426,2020-04-25,9.8,16.42,2.95,0.01,80.1,2.15
Manchester,53.4808,-2.2426,2020-04-26,10.0,13.7,6.95,0.56,87.38,2.21
Manchester,53.4808,-2.2426,2020-04-27,8.98,13.35,5.44,0.6,75.91,1.98
Manchester,53.4808,-2.2426,2020-04-28,6.63,9.37,4.83,4.44,88.1,2.9
Manchester,53.4808,-2.2426,2020-04-29,7.0,10.62,4.51,5.68,88.88,3.43
Manchester,53.4808,-2.2426,2020-04-30,7.18,9.49,5.36,4.19,88.68,4.09
Manchester,53.4808,-2.2426,2020-05-01,7.89,9.97,5.67,2.66,87.26,3.53
Manchester,53.4808,-2.2426,2020-05-02,9.12,12.84,5.92,0.24,83.65,2.85
Manchester,53.4808,-2.2426,2020-05-03,10.21,14.07,5.73,0.95,82.33,0.83
Manchester,53.4808,-2.2426,2020-05-04,9.9,14.22,5.69,0.18,81.53,2.83
Manchester,53.4808,-2.2426,2020-05-05,8.36,13.32,3.87,0.01,74.68,4.25
Manchester,53.4808,-2.2426,2020-05-06,8.63,14.85,0.94,0.0,74.01,2.2
Manchester,53.4808,-2.2426,2020-05-07,12.06,18.58,4.23,0.17,79.07,1.99
Manchester,53.4808,-2.2426,2020-05-08,12.76,17.77,7.85,0.17,83.74,1.33
Manchester,53.4808,-2.2426,2020-05-09,14.78,20.65,7.31,0.22,74.35,1.02
Manchester,53.4808,-2.2426,2020-05-10,7.44,10.5,1.97,1.29,78.68,5.16
Manchester,53.4808,-2.2426,2020-05-11,5.7,9.96,1.03,0.09,71.09,3.55
Manchester,53.4808,-2.2426,2020-05-12,7.33,11.26,2.54,0.49,79.98,3.51
Manchester,53.4808,-2.2426,2020-05-13,6.2,10.15,1.37,0.14,71.93,3.0
Manchester,53.4808,-2.2426,2020-05-14,7.04,12.4,0.97,0.0,73.47,1.97
Manchester,53.4808,-2.2426,2020-05-15,8.63,12.86,3.85,0.02,80.92,3.16
Manchester,53.4808,-2.2426,2020-05-16,9.41,12.77,6.0,0.15,80.1,2.8
Manchester,53.4808,-2.2426,2020-05-17,10.62,14.6,6.31,1.26,87.59,3.09
Manchester,53.4808,-2.2426,2020-05-18,11.83,14.36,8.72,1.04,89.71,3.75
Manchester,53.4808,-2.2426,2020-05-19,13.71,17.07,10.25,0.61,87.25,2.87
Manchester,53.4808,-2.2426,2020-05-20,15.34,21.92,8.54,0.0,78.16,1.84
Manchester,53.4808,-2.2426,2020-05-21,14.07,17.42,9.53,0.12,80.09,2.45
Manchester,53.4808,-2.2426,2020-05-22,13.05,15.66,9.72,3.89,74.7,7.19
Manchester,53.4808,-2.2426,2020-05-23,11.39,13.89,9.1,1.24,76.41,7.22
Manchester,53.4808,-2.2426,2020-05-24,12.2,15.45,8.03,0.72,85.17,4.81
Manchester,53.4808,-2.2426,2020-05-25,12.36,17.74,5.79,0.01,76.02,2.32
Manchester,53.4808,-2.2426,2020-05-26,13.12,17.67,8.69,0.04,82.73,2.36
Manchester,53.4808,-2.2426,2020-05-27,13.83,19.38,6.92,0.0,77.03,1.73
Manchester,53.4808,-2.2426,2020-05-28,15.31,21.07,8.39,0.0,76.81,2.32
Manchester,53.4808,-2.2426,2020-05-29,15.29,20.91,9.43,0.0,70.67,3.1
Manchester,53.4808,-2.2426,2020-05-30,14.31,20.33,7.76,0.01,74.24,3.65
Manchester,53.4808,-2.2426,2020-05-31,14.82,20.77,7.96,0.01,74.51,3.65
Manchester,53.4808,-2.2426,2020-06-01,14.88,20.59,7.75,0.0,74.09,2.51
Manchester,53.4808,-2.2426,2020-06-02,15.06,20.74,8.57,1.44,72.81,1.57
Manchester,53.4808,-2.2426,2020-06-03,11.97,13.3,7.06,8.34,86.56,3.31
Manchester,53.4808,-2.2426,2020-06-04,10.2,13.15,6.48,2.83,83.58,3.2
Manchester,53.4808,-2.2426,2020-06-05,9.09,11.4,6.87,2.31,77.71,5.62
Manchester,53.4808,-2.2426,2020-06-06,10.66,14.4,6.49,5.82,81.91,5.27
Manchester,53.4808,-2.2426,2020-06-07,11.9,14.48,8.44,2.73,86.48,2.84
Manchester,53.4808,-2.2426,2020-06-08,10.93,14.76,7.55,0.47,79.78,1.03
Manchester,53.4808,-2.2426,2020-06-09,11.32,14.77,7.91,0.63,81.47,1.61
Manchester,53.4808,-2.2426,2020-06-10,11.51,14.32,8.0,5.27,86.34,2.15
Manchester,53.4808,-2.2426,2020-06-11,11.94,16.83,9.2,7.08,86.52,5.88
Manchester,53.4808,-2.2426,2020-06-12,13.59,16.37,10.81,3.74,90.03,4.91
Manchester,53.4808,-2.2426,2020-06-13,16.04,20.66,11.03,1.53,83.14,3.1
Manchester,53.4808,-2.2426,2020-06-14,16.38,19.99,12.23,3.87,84.41,2.47
Manchester,53.4808,-2.2426,2020-06-15,16.66,20.33,13.06,2.96,83.37,0.75
Manchester,53.4808,-2.2426,2020-06-16,16.31,19.48,11.88,5.89,86.05,0.99
Manchester,53.4808,-2.2426,2020-06-17,16.19,20.04,11.59,4.46,86.72,1.89
Manchester,53.4808,-2.2426,2020-06-18,13.3,15.64,10.81,12.96,92.58,2.63
Manchester,53.4808,-2.2426,2020-06-19,13.43,17.25,10.61,4.35,87.61,3.45
Manchester,53.4808,-2.2426,2020-06-20,15.09,19.3,9.51,0.66,81.58,3.39
Manchester,53.4808,-2.2426,2020-06-21,14.52,17.84,10.27,8.07,81.03,4.74
Manchester,53.4808,-2.2426,2020-06-22,15.13,20.29,8.93,0.16,79.85,4.15
Manchester,53.4808,-2.2426,2020-06-23,17.43,21.79,12.55,0.49,83.44,3.06
Manchester,53.4808,-2.2426,2020-06-24,20.12,25.84,12.93,0.03,78.75,2.03
Manchester,53.4808,-2.2426,2020-06-25,20.58,25.61,14.07,0.03,76.95,3.59
Manchester,53.4808,-2.2426,2020-06-26,19.04,24.39,13.44,2.99,83.0,2.66
Manchester,53.4808,-2.2426,2020-06-27,15.07,19.15,11.83,13.09,85.12,4.63
Manchester,53.4808,-2.2426,2020-06-28,12.74,15.25,10.69,6.2,81.76,6.67
Manchester,53.4808,-2.2426,2020-06-29,12.29,13.79,10.66,6.47,89.14,6.8
Manchester,53.4808,-2.2426,2020-06-30,13.7,16.62,11.59,2.1,84.46,2.79
Manchester,53.4808,-2.2426,2020-07-01,14.78,17.85,11.74,5.05,85.94,1.41
Manchester,53.4808,-2.2426,2020-07-02,13.88,17.23,10.97,5.06,86.56,1.8
Manchester,53.4808,-2.2426,2020-07-03,13.73,15.69,11.36,9.99,91.18,5.08
Manchester,53.4808,-2.2426,2020-07-04,15.94,17.59,14.13,6.05,89.93,4.66
Manchester,53.4808,-2.2426,2020-07-05,13.96,16.05,11.16,3.81,79.12,7.57
Manchester,53.4808,-2.2426,2020-07-06,12.75,15.93,9.94,1.14,80.51,5.3
Manchester,53.4808,-2.2426,2020-07-07,11.7,13.9,9.33,9.14,88.09,2.24
Manchester,53.4808,-2.2426,2020-07-08,13.09,15.88,10.59,13.24,89.7,2.67
Manchester,53.4808,-2.2426,2020-07-09,12.75,14.0,11.07,9.82,90.03,2.72
Manchester,53.4808,-2.2426,2020-07-10,12.43,15.03,9.88,1.14,81.71,4.32
Manchester,53.4808,-2.2426,2020-07-11,12.19,15.91,8.42,0.3,81.0,3.12
Manchester,53.4808,-2.2426,2020-07-12,13.67,18.61,8.09,0.0,76.82,1.56
Manchester,53.4808,-2.2426,2020-07-13,14.54,17.77,11.56,3.48,90.5,3.3
Manchester,53.4808,-2.2426,2020-07-14,12.81,15.06,10.16,1.3,85.85,3.15
Manchester,53.4808,-2.2426,2020-07-15,13.66,16.02,11.38,2.83,90.22,3.57
Manchester,53.4808,-2.2426,2020-07-16,16.03,19.31,12.95,0.63,88.59,3.41
Manchester,53.4808,-2.2426,2020-07-17,16.72,20.33,11.97,0.61,86.38,3.28
Manchester,53.4808,-2.2426,2020-07-18,14.71,17.63,10.12,4.08,90.1,3.09
Manchester,53.4808,-2.2426,2020-07-19,12.88,17.02,8.9,0.06,79.11,3.0
Manchester,53.4808,-2.2426,2020-07-20,12.36,16.3,7.75,0.03,78.86,2.96
Manchester,53.4808,-2.2426,2020-07-21,13.8,18.09,7.91,0.02,76.43,1.79
Manchester,53.4808,-2.2426,2020-07-22,14.14,18.04,10.3,1.71,83.95,2.72
Manchester,53.4808,-2.2426,2020-07-23,15.34,19.13,12.47,3.73,89.66,3.31
Manchester,53.4808,-2.2426,2020-07-24,16.25,20.79,11.42,3.96,85.97,2.08
Manchester,53.4808,-2.2426,2020-07-25,15.75,18.7,12.31,4.52,90.27,3.27
Manchester,53.4808,-2.2426,2020-07-26,15.2,18.6,12.35,3.0,85.05,4.1
Manchester,53.4808,-2.2426,2020-07-27,14.89,19.77,12.27,17.15,87.69,5.67
Manchester,53.4808,-2.2426,2020-07-28,12.94,15.08,10.84,1.05,80.96,5.49
Manchester,53.4808,-2.2426,2020-07-29,13.64,17.06,10.11,0.33,78.1,2.71
Manchester,53.4808,-2.2426,2020-07-30,16.87,23.03,11.63,1.82,81.31,2.35
Manchester,53.4808,-2.2426,2020-07-31,19.81,27.62,12.83,0.47,78.44,3.44
Manchester,53.4808,-2.2426,2020-08-01,15.27,17.84,11.57,1.61,85.95,3.09
Manchester,53.4808,-2.2426,2020-08-02,13.9,16.99,10.99,1.5,84.75,3.11
Manchester,53.4808,-2.2426,2020-08-03,13.08,16.63,9.72,0.73,81.03,2.42
Manchester,53.4808,-2.2426,2020-08-04,14.18,18.48,9.35,2.44,88.1,4.65
Manchester,53.4808,-2.2426,2020-08-05,18.06,22.06,15.52,5.9,86.69,4.93
Manchester,53.4808,-2.2426,2020-08-06,18.47,22.6,13.52,0.39,87.39,1.93
Manchester,53.4808,-2.2426,2020-08-07,19.4,24.03,14.94,0.1,86.49,1.89
Manchester,53.4808,-2.2426,2020-08-08,18.22,23.57,13.88,0.15,83.42,2.63
Manchester,53.4808,-2.2426,2020-08-09,17.84,23.46,13.02,0.23,84.86,3.33
Manchester,53.4808,-2.2426,2020-08-10,18.0,22.11,13.73,2.14,87.51,2.79
Manchester,53.4808,-2.2426,2020-08-11,20.62,25.82,15.11,5.05,83.77,1.75
Manchester,53.4808,-2.2426,2020-08-12,22.03,27.38,17.28,4.89,81.9,1.7
Manchester,53.4808,-2.2426,2020-08-13,19.5,23.69,15.26,1.14,85.04,3.13
Manchester,53.4808,-2.2426,2020-08-14,17.9,22.51,13.95,0.07,84.85,2.22
Manchester,53.4808,-2.2426,2020-08-15,16.99,21.77,12.34,0.37,81.55,2.92
Manchester,53.4808,-2.2426,2020-08-16,17.06,21.31,13.99,5.85,89.58,3.5
Manchester,53.4808,-2.2426,2020-08-17,16.81,20.63,13.68,8.45,87.73,1.93
Manchester,53.4808,-2.2426,2020-08-18,16.47,19.7,13.91,4.52,89.49,2.71
Manchester,53.4808,-2.2426,2020-08-19,17.06,20.23,12.57,7.17,92.6,3.86
Manchester,53.4808,-2.2426,2020-08-20,17.44,21.05,13.39,1.45,76.9,5.36
Manchester,53.4808,-2.2426,2020-08-21,16.52,20.18,13.94,5.67,83.74,7.24
Manchester,53.4808,-2.2426,2020-08-22,15.63,18.42,13.24,7.62,85.72,5.41
Manchester,53.4808,-2.2426,2020-08-23,15.27,17.73,13.26,3.91,86.97,4.31
Manchester,53.4808,-2.2426,2020-08-24,14.49,17.99,10.66,0.52,81.32,2.14
Manchester,53.4808,-2.2426,2020-08-25,15.76,18.71,13.94,29.77,88.93,7.08
Manchester,53.4808,-2.2426,2020-08-26,14.73,17.5,11.68,2.54,85.83,4.53
Manchester,53.4808,-2.2426,2020-08-27,13.32,17.01,11.06,5.99,89.31,2.08
Manchester,53.4808,-2.2426,2020-08-28,12.01,13.91,9.08,9.41,88.84,4.06
Manchester,53.4808,-2.2426,2020-08-29,11.29,15.19,7.21,0.42,81.51,4.26
Manchester,53.4808,-2.2426,2020-08-30,10.75,15.5,5.41,0.0,75.08,2.0
Manchester,53.4808,-2.2426,2020-08-31,12.46,16.73,7.38,0.0,73.18,1.21
Manchester,53.4808,-2.2426,2020-09-01,13.62,18.74,8.34,0.0,75.26,1.48
Manchester,53.4808,-2.2426,2020-09-02,13.96,16.56,10.34,5.78,86.96,4.07
Manchester,53.4808,-2.2426,2020-09-03,15.68,18.2,12.09,3.67,85.94,4.35
Manchester,53.4808,-2.2426,2020-09-04,12.72,14.87,10.44,0.58,85.19,3.71
Manchester,53.4808,-2.2426,2020-09-05,11.9,14.93,9.91,0.81,85.69,4.02
Manchester,53.4808,-2.2426,2020-09-06,13.1,17.21,10.33,1.14,88.29,2.32
Manchester,53.4808,-2.2426,2020-09-07,13.94,16.73,10.16,4.89,94.33,3.44
Manchester,53.4808,-2.2426,2020-09-08,17.71,21.78,14.56,1.09,89.81,3.69
Manchester,53.4808,-2.2426,2020-09-09,14.35,16.34,10.1,0.8,82.4,4.04
Manchester,53.4808,-2.2426,2020-09-10,11.57,14.23,8.86,0.03,79.38,1.91
Manchester,53.4808,-2.2426,2020-09-11,13.34,17.15,9.91,1.31,84.09,4.42
Manchester,53.4808,-2.2426,2020-09-12,13.22,16.58,10.3,0.43,82.22,4.04
Manchester,53.4808,-2.2426,2020-09-13,15.8,20.6,11.18,0.11,86.17,3.81
Manchester,53.4808,-2.2426,2020-09-14,15.59,22.29,8.96,0.04,83.21,1.69
Manchester,53.4808,-2.2426,2020-09-15,16.65,23.85,12.68,0.01,80.77,1.17
Manchester,53.4808,-2.2426,2020-09-16,14.76,19.71,10.71,0.15,89.23,2.9
Manchester,53.4808,-2.2426,2020-09-17,12.64,18.19,8.47,0.01,82.93,2.74
Manchester,53.4808,-2.2426,2020-09-18,11.65,17.07,7.96,0.02,84.24,3.85
Manchester,53.4808,-2.2426,2020-09-19,12.43,17.66,9.41,0.05,83.44,4.46
Manchester,53.4808,-2.2426,2020-09-20,12.27,17.88,7.61,0.14,87.46,2.96
Manchester,53.4808,-2.2426,2020-09-21,12.41,18.69,6.89,0.09,90.21,1.78
Manchester,53.4808,-2.2426,2020-09-22,13.86,18.91,9.0,0.66,90.08,2.8
Manchester,53.4808,-2.2426,2020-09-23,11.35,13.13,8.36,9.03,90.77,2.32
Manchester,53.4808,-2.2426,2020-09-24,8.79,11.72,6.71,8.49,87.5,2.58
Manchester,53.4808,-2.2426,2020-09-25,9.07,13.01,6.2,1.03,82.03,5.32
Manchester,53.4808,-2.2426,2020-09-26,7.96,12.55,4.37,0.11,81.12,4.4
Manchester,53.4808,-2.2426,2020-09-27,7.85,12.99,4.51,0.02,82.19,2.67
Manchester,53.4808,-2.2426,2020-09-28,10.4,16.92,4.03,1.29,92.64,1.71
Manchester,53.4808,-2.2426,2020-09-29,10.68,15.38,7.06,0.09,84.5,1.42
Manchester,53.4808,-2.2426,2020-09-30,10.22,13.08,7.67,11.56,96.39,3.92
Manchester,53.4808,-2.2426,2020-10-01,9.31,12.3,5.87,1.23,81.91,2.24
Manchester,53.4808,-2.2426,2020-10-02,9.9,13.84,5.86,0.87,89.16,4.89
Manchester,53.4808,-2.2426,2020-10-03,11.01,12.61,9.57,33.78,95.76,4.75
Manchester,53.4808,-2.2426,2020-10-04,10.82,14.24,9.16,8.98,90.79,3.63
Manchester,53.4808,-2.2426,2020-10-05,11.3,14.72,8.94,5.6,93.15,3.57
Manchester,53.4808,-2.2426,2020-10-06,10.82,12.68,8.76,6.02,91.97,3.9
Manchester,53.4808,-2.2426,2020-10-07,10.38,12.85,8.63,6.99,85.92,3.96
Manchester,53.4808,-2.2426,2020-10-08,9.53,12.27,6.73,8.64,91.23,2.43
Manchester,53.4808,-2.2426,2020-10-09,8.48,10.34,6.86,3.31,85.51,4.32
Manchester,53.4808,-2.2426,2020-10-10,9.69,12.52,7.82,3.68,89.4,4.83
Manchester,53.4808,-2.2426,2020-10-11,8.27,12.28,5.83,0.1,89.68,2.36
Manchester,53.4808,-2.2426,2020-10-12,8.28,10.86,6.14,5.27,94.85,3.16
Manchester,53.4808,-2.2426,2020-10-13,8.74,11.35,6.42,2.18,92.42,3.49
Manchester,53.4808,-2.2426,2020-10-14,9.36,13.51,5.84,1.02,91.72,2.97
Manchester,53.4808,-2.2426,2020-10-15,7.52,11.55,5.11,0.39,90.6,2.46
Manchester,53.4808,-2.2426,2020-10-16,7.72,12.17,4.33,0.08,89.22,2.2
Manchester,53.4808,-2.2426,2020-10-17,7.93,11.62,4.81,0.4,93.15,1.64
Manchester,53.4808,-2.2426,2020-10-18,7.81,11.71,5.49,0.42,91.86,1.39
Manchester,53.4808,-2.2426,2020-10-19,8.19,11.4,4.94,1.26,92.71,4.08
Manchester,53.4808,-2.2426,2020-10-20,12.13,15.87,8.39,2.5,90.02,4.84
Manchester,53.4808,-2.2426,2020-10-21,11.65,13.46,9.6,1.56,96.01,2.8
Manchester,53.4808,-2.2426,2020-10-22,8.21,10.64,4.96,1.07,90.16,3.77
Manchester,53.4808,-2.2426,2020-10-23,6.47,10.79,3.68,1.76,91.63,3.0
Manchester,53.4808,-2.2426,2020-10-24,8.51,12.63,4.89,12.83,95.77,4.65
Manchester,53.4808,-2.2426,2020-10-25,7.6,10.63,6.18,1.62,94.28,4.26
Manchester,53.4808,-2.2426,2020-10-26,8.27,10.42,6.2,3.92,92.51,4.91
Manchester,53.4808,-2.2426,2020-10-27,7.67,11.07,5.95,4.98,92.98,4.46
Manchester,53.4808,-2.2426,2020-10-28,7.36,9.5,6.38,2.54,91.63,4.49
Manchester,53.4808,-2.2426,2020-10-29,9.77,13.1,5.99,9.89,94.56,4.96
Manchester,53.4808,-2.2426,2020-10-30,10.9,12.85,6.67,2.28,93.76,3.39
Manchester,53.4808,-2.2426,2020-10-31,10.54,13.84,7.17,4.96,90.54,6.49
Manchester,53.4808,-2.2426,2020-11-01,11.56,15.48,6.97,22.38,88.96,7.24
Manchester,53.4808,-2.2426,2020-11-02,9.61,14.65,5.97,8.34,88.21,6.31
Manchester,53.4808,-2.2426,2020-11-03,5.69,7.34,4.36,2.16,90.69,3.11
Manchester,53.4808,-2.2426,2020-11-04,6.02,9.91,3.78,0.44,94.18,2.04
Manchester,53.4808,-2.2426,2020-11-05,7.37,9.66,5.03,0.4,95.3,1.63
Manchester,53.4808,-2.2426,2020-11-06,6.97,9.87,4.88,0.1,94.73,2.31
Manchester,53.4808,-2.2426,2020-11-07,6.87,10.77,3.67,0.08,94.72,3.02
Manchester,53.4808,-2.2426,2020-11-08,8.52,10.81,7.1,3.13,97.64,2.54
Manchester,53.4808,-2.2426,2020-11-09,10.36,13.91,8.03,0.56,96.95,2.44
Manchester,53.4808,-2.2426,2020-11-10,9.57,12.01,7.86,0.62,95.97,2.51
Manchester,53.4808,-2.2426,2020-11-11,9.52,11.18,7.54,7.25,95.75,5.49
Manchester,53.4808,-2.2426,2020-11-12,8.85,10.57,7.36,1.1,90.75,4.58
Manchester,53.4808,-2.2426,2020-11-13,7.88,9.56,6.1,4.99,91.14,4.62
Manchester,53.4808,-2.2426,2020-11-14,9.71,12.93,6.22,4.7,94.78,5.35
Manchester,53.4808,-2.2426,2020-11-15,8.31,9.53,6.1,9.99,91.44,6.44
Manchester,53.4808,-2.2426,2020-11-16,9.22,11.69,7.31,3.68,91.46,5.54
Manchester,53.4808,-2.2426,2020-11-17,11.92,13.71,10.16,1.29,94.31,5.35
Manchester,53.4808,-2.2426,2020-11-18,9.63,12.47,7.27,4.14,89.69,6.43
Manchester,53.4808,-2.2426,2020-11-19,5.68,8.15,3.24,2.3,86.04,3.79
Manchester,53.4808,-2.2426,2020-11-20,7.32,10.25,3.72,4.81,95.3,3.92
Manchester,53.4808,-2.2426,2020-11-21,9.34,10.82,7.46,1.93,92.31,4.96
Manchester,53.4808,-2.2426,2020-11-22,6.3,8.01,5.18,0.36,86.85,3.17
Manchester,53.4808,-2.2426,2020-11-23,6.4,9.92,2.78,0.67,95.04,3.91
Manchester,53.4808,-2.2426,2020-11-24,9.3,10.06,8.41,1.9,94.6,5.12
Manchester,53.4808,-2.2426,2020-11-25,6.36,9.26,3.73,2.13,94.11,2.24
Manchester,53.4808,-2.2426,2020-11-26,6.25,8.21,4.65,0.53,93.16,1.13
Manchester,53.4808,-2.2426,2020-11-27,3.63,6.33,-0.42,0.17,90.79,1.24
Manchester,53.4808,-2.2426,2020-11-28,4.69,7.46,-0.63,1.79,97.66,2.72
Manchester,53.4808,-2.2426,2020-11-29,6.54,7.51,5.67,0.56,98.11,1.02
Manchester,53.4808,-2.2426,2020-11-30,7.3,9.34,3.74,2.15,94.98,4.58
Manchester,53.4808,-2.2426,2020-12-01,3.6,6.09,0.38,0.1,95.11,1.65
Manchester,53.4808,-2.2426,2020-12-02,5.89,7.62,3.7,1.17,93.86,3.02
Manchester,53.4808,-2.2426,2020-12-03,2.76,4.25,1.49,10.53,96.69,2.87
Manchester,53.4808,-2.2426,2020-12-04,2.72,3.59,1.74,7.3,96.54,3.73
Manchester,53.4808,-2.2426,2020-12-05,2.4,4.9,1.15,0.93,97.82,2.94
Manchester,53.4808,-2.2426,2020-12-06,2.91,5.19,1.27,1.49,97.91,1.26
Manchester,53.4808,-2.2426,2020-12-07,2.02,3.5,0.64,0.43,95.48,1.26
Manchester,53.4808,-2.2426,2020-12-08,4.45,5.82,2.38,8.87,96.73,3.13
Manchester,53.4808,-2.2426,2020-12-09,4.37,5.73,2.68,1.68,95.29,2.9
Manchester,53.4808,-2.2426,2020-12-10,3.9,5.24,2.65,5.34,97.13,4.75
Manchester,53.4808,-2.2426,2020-12-11,5.98,7.23,4.93,4.14,98.06,1.89
Manchester,53.4808,-2.2426,2020-12-12,6.18,7.4,4.24,4.31,95.29,2.98
Manchester,53.4808,-2.2426,2020-12-13,6.01,9.52,2.99,14.06,96.1,5.06
Manchester,53.4808,-2.2426,2020-12-14,7.84,9.34,5.83,4.26,94.21,5.4
Manchester,53.4808,-2.2426,2020-12-15,5.94,6.81,5.49,0.54,97.27,3.97
Manchester,53.4808,-2.2426,2020-12-16,6.62,8.01,4.6,7.18,97.0,5.21
Manchester,53.4808,-2.2426,2020-12-17,6.37,9.15,4.4,6.57,97.04,4.4
Manchester,53.4808,-2.2426,2020-12-18,10.5,11.39,9.57,14.5,94.77,6.48
Manchester,53.4808,-2.2426,2020-12-19,7.95,10.08,6.12,3.25,93.71,5.34
Manchester,53.4808,-2.2426,2020-12-20,5.55,7.07,3.67,1.7,95.77,3.97
Manchester,53.4808,-2.2426,2020-12-21,6.06,8.9,3.41,4.38,97.44,3.11
Manchester,53.4808,-2.2426,2020-12-22,4.18,6.09,2.16,4.06,94.51,1.66
Manchester,53.4808,-2.2426,2020-12-23,3.81,4.73,3.0,11.87,96.12,5.32
Manchester,53.4808,-2.2426,2020-12-24,0.91,3.28,-1.63,0.08,95.15,3.76
Manchester,53.4808,-2.2426,2020-12-25,1.31,4.97,-1.8,0.83,94.56,2.54
Manchester,53.4808,-2.2426,2020-12-26,6.45,7.8,4.96,11.14,93.72,6.31
Manchester,53.4808,-2.2426,2020-12-27,3.56,6.75,0.54,9.52,93.47,4.6
Manchester,53.4808,-2.2426,2020-12-28,0.5,2.14,-0.2,1.45,95.94,2.34
Manchester,53.4808,-2.2426,2020-12-29,1.31,2.86,-0.83,1.35,97.57,2.58
Manchester,53.4808,-2.2426,2020-12-30,0.9,2.98,-1.19,0.96,95.21,1.77
Manchester,53.4808,-2.2426,2020-12-31,0.58,2.76,-0.68,1.51,96.08,1.39
Manchester,53.4808,-2.2426,2021-01-01,0.91,3.2,-0.89,0.57,97.82,2.38
Manchester,53.4808,-2.2426,2021-01-02,0.19,2.09,-1.09,0.71,96.18,2.26
Manchester,53.4808,-2.2426,2021-01-03,1.47,3.07,0.33,0.67,96.77,3.39
Manchester,53.4808,-2.2426,2021-01-04,0.74,3.24,-0.87,0.33,95.49,3.69
Manchester,53.4808,-2.2426,2021-01-05,0.39,2.76,-0.87,0.3,96.3,3.1
Manchester,53.4808,-2.2426,2021-01-06,0.02,2.57,-0.97,0.15,97.7,1.7
